dexNum,id,form,name,starter,startercost,prevolution,eggTier,generation,spriteKey,formKey,hasVariants,category,type1,type2,ability1,ability2,hiddenAbility,passive,bst,hp,atk,def,spatk,spdef,spd,sublegend,legendary,mythical,weight,height,catchRate,friendship,baseExp,growthRate,maleRatio,genderDiffs,isStartSelectable,isUnobtainable,canChangeForm
865,SIRFETCHD,,Sirfetch’d,GALAR_FARFETCHD,,GALAR_FARFETCHD,,8,865,,false,Wild Duck Pokémon,FIGHTING,,STEADFAST,STEADFAST,SCRAPPY,INTREPID_SWORD,507,62,135,95,68,82,65,false,false,false,117,0.8,45,50,177,MEDIUM_FAST,50,false,false,,false
866,MR_RIME,,Mr. Rime,MIME_JR,,GALAR_MR_MIME,,8,866,,false,Comedian Pokémon,ICE,PSYCHIC,TANGLED_FEET,SCREEN_CLEANER,ICE_BODY,PRANKSTER,520,80,85,75,110,100,70,false,false,false,58.2,1.5,45,50,182,MEDIUM_FAST,50,false,false,,false
867,RUNERIGUS,,Runerigus,GALAR_YAMASK,,GALAR_YAMASK,,8,867,,true,Grudge Pokémon,GROUND,GHOST,WANDERING_SPIRIT,WANDERING_SPIRIT,NONE,TABLETS_OF_RUIN,483,58,95,145,50,105,30,false,false,false,66.6,1.6,90,50,169,MEDIUM_FAST,50,false,false,,false
868,MILCERY,,Milcery,MILCERY,3,,COMMON,8,868,,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,270,45,40,40,50,61,34,false,false,false,0.3,0.2,200,50,54,MEDIUM_FAST,0,false,false,,false
869,ALCREMIE,Vanilla Cream,Alcremie,MILCERY,,MILCERY,,8,869,vanilla-cream,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,495,65,60,75,110,121,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,true,false,true
869,ALCREMIE,Ruby Cream,Alcremie,MILCERY,,MILCERY,,8,869-ruby-cream,ruby-cream,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,495,65,60,75,110,121,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,true,false,
869,ALCREMIE,Matcha Cream,Alcremie,MILCERY,,MILCERY,,8,869-matcha-cream,matcha-cream,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,495,65,60,75,110,121,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,true,false,
869,ALCREMIE,Mint Cream,Alcremie,MILCERY,,MILCERY,,8,869-mint-cream,mint-cream,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,495,65,60,75,110,121,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,true,false,
869,ALCREMIE,Lemon Cream,Alcremie,MILCERY,,MILCERY,,8,869-lemon-cream,lemon-cream,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,495,65,60,75,110,121,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,true,false,
869,ALCREMIE,Salted Cream,Alcremie,MILCERY,,MILCERY,,8,869-salted-cream,salted-cream,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,495,65,60,75,110,121,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,true,false,
869,ALCREMIE,Ruby Swirl,Alcremie,MILCERY,,MILCERY,,8,869-ruby-swirl,ruby-swirl,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,495,65,60,75,110,121,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,true,false,
869,ALCREMIE,Caramel Swirl,Alcremie,MILCERY,,MILCERY,,8,869-caramel-swirl,caramel-swirl,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,495,65,60,75,110,121,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,true,false,
869,ALCREMIE,Rainbow Swirl,Alcremie,MILCERY,,MILCERY,,8,869-rainbow-swirl,rainbow-swirl,false,Cream Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,AROMA_VEIL,REGENERATOR,495,65,60,75,110,121,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,true,false,
869,ALCREMIE,G-Max,G-Max Alcremie,MILCERY,,MILCERY,,8,869-gigantamax,gigantamax,false,Cream Pokémon,FAIRY,,MISTY_SURGE,MISTY_SURGE,MISTY_SURGE,REGENERATOR,595,105,70,85,130,141,64,false,false,false,0.5,0.3,100,50,173,MEDIUM_FAST,0,false,false,false,
870,FALINKS,Normal,Falinks,FALINKS,4,,RARE,8,870,,false,Formation Pokémon,FIGHTING,,BATTLE_ARMOR,BATTLE_ARMOR,DEFIANT,DAUNTLESS_SHIELD,470,65,100,100,70,60,75,false,false,false,62,3,45,50,165,MEDIUM_FAST,,false,true,false,true
870,FALINKS,Mega,Mega Falinks,FALINKS,,,,8,870-mega,mega,false,Formation Pokémon,FIGHTING,,DEFIANT,DEFIANT,DEFIANT,DAUNTLESS_SHIELD,570,65,135,135,70,65,100,false,false,false,62,3,45,50,165,MEDIUM_FAST,,false,false,false,
871,PINCURCHIN,,Pincurchin,PINCURCHIN,3,,COMMON,8,871,,true,Sea Urchin Pokémon,ELECTRIC,,LIGHTNING_ROD,LIGHTNING_ROD,ELECTRIC_SURGE,ELECTROMORPHOSIS,435,48,101,95,91,85,15,false,false,false,1,0.3,75,50,152,MEDIUM_FAST,50,false,false,,false
872,SNOM,,Snom,SNOM,3,,COMMON,8,872,,true,Worm Pokémon,ICE,BUG,SHIELD_DUST,SHIELD_DUST,ICE_SCALES,SNOW_WARNING,185,30,25,35,45,30,20,false,false,false,3.8,0.3,190,50,37,MEDIUM_FAST,50,false,false,,false
873,FROSMOTH,,Frosmoth,SNOM,,SNOM,,8,873,,true,Frost Moth Pokémon,ICE,BUG,SHIELD_DUST,SHIELD_DUST,ICE_SCALES,SNOW_WARNING,475,70,65,60,125,90,65,false,false,false,42,1.3,75,50,166,MEDIUM_FAST,50,false,false,,false
874,STONJOURNER,,Stonjourner,STONJOURNER,3,,COMMON,8,874,,false,Big Rock Pokémon,ROCK,,POWER_SPOT,POWER_SPOT,NONE,STURDY,470,100,125,135,20,20,70,false,false,false,520,2.5,60,50,165,SLOW,50,false,false,,false
875,EISCUE,Ice Face,Eiscue,EISCUE,3,,COMMON,8,875,,false,Penguin Pokémon,ICE,,ICE_FACE,ICE_FACE,NONE,ICE_SCALES,470,75,80,110,65,90,50,false,false,false,89,1.4,60,50,165,SLOW,50,false,true,false,false
875,EISCUE,No Ice,Eiscue,EISCUE,,,,8,875-no-ice,no-ice,false,Penguin Pokémon,ICE,,ICE_FACE,ICE_FACE,NONE,ICE_SCALES,470,75,80,70,65,50,130,false,false,false,89,1.4,60,50,165,SLOW,50,false,false,false,
876,INDEEDEE,Male,Indeedee,INDEEDEE,4,,RARE,8,876,male,true,Emotion Pokémon,PSYCHIC,NORMAL,INNER_FOCUS,SYNCHRONIZE,PSYCHIC_SURGE,HOSPITALITY,475,60,65,55,105,95,95,false,false,false,28,0.9,30,140,166,FAST,50,false,true,false,false
876,INDEEDEE,Female,Indeedee,INDEEDEE,,,,8,876-female,female,true,Emotion Pokémon,PSYCHIC,NORMAL,OWN_TEMPO,SYNCHRONIZE,PSYCHIC_SURGE,FRIEND_GUARD,475,70,55,65,95,105,85,false,false,false,28,0.9,30,140,166,FAST,50,false,true,false,
877,MORPEKO,Full Belly Mode,Morpeko,MORPEKO,3,,COMMON,8,877,full-belly,true,Two-Sided Pokémon,ELECTRIC,DARK,HUNGER_SWITCH,HUNGER_SWITCH,NONE,MOODY,436,58,95,58,70,58,97,false,false,false,3,0.3,180,50,153,MEDIUM_FAST,50,false,true,false,false
877,MORPEKO,Hangry Mode,Morpeko,MORPEKO,,,,8,877-hangry,hangry,true,Two-Sided Pokémon,ELECTRIC,DARK,HUNGER_SWITCH,HUNGER_SWITCH,NONE,MOODY,436,58,95,58,70,58,97,false,false,false,3,0.3,180,50,153,MEDIUM_FAST,50,false,false,false,
878,CUFANT,,Cufant,CUFANT,3,,COMMON,8,878,,false,Copperderm Pokémon,STEEL,,SHEER_FORCE,SHEER_FORCE,HEAVY_METAL,EARTH_EATER,330,72,80,49,40,49,40,false,false,false,100,1.2,190,50,66,MEDIUM_FAST,50,false,false,,false
879,COPPERAJAH,Normal,Copperajah,CUFANT,,CUFANT,,8,879,,false,Copperderm Pokémon,STEEL,,SHEER_FORCE,SHEER_FORCE,HEAVY_METAL,EARTH_EATER,500,122,130,69,80,69,30,false,false,false,650,3,90,50,175,MEDIUM_FAST,50,false,true,false,true
879,COPPERAJAH,G-Max,G-Max Copperajah,CUFANT,,CUFANT,,8,879-gigantamax,gigantamax,false,Copperderm Pokémon,STEEL,GROUND,MOLD_BREAKER,MOLD_BREAKER,MOLD_BREAKER,EARTH_EATER,600,177,155,79,90,79,20,false,false,false,650,3,90,50,175,MEDIUM_FAST,50,false,false,false,
880,DRACOZOLT,,Dracozolt,DRACOZOLT,5,,RARE,8,880,,true,Fossil Pokémon,ELECTRIC,DRAGON,VOLT_ABSORB,HUSTLE,SAND_RUSH,NO_GUARD,505,90,100,90,80,70,75,false,false,false,190,1.8,45,50,177,SLOW,,false,false,,false
881,ARCTOZOLT,,Arctozolt,ARCTOZOLT,4,,RARE,8,881,,true,Fossil Pokémon,ELECTRIC,ICE,VOLT_ABSORB,STATIC,SLUSH_RUSH,WATER_ABSORB,505,90,100,90,90,80,55,false,false,false,150,2.3,45,50,177,SLOW,,false,false,,false
882,DRACOVISH,,Dracovish,DRACOVISH,5,,RARE,8,882,,true,Fossil Pokémon,WATER,DRAGON,WATER_ABSORB,STRONG_JAW,SAND_RUSH,MOLD_BREAKER,505,90,90,100,70,80,75,false,false,false,215,2.3,45,50,177,SLOW,,false,false,,false
883,ARCTOVISH,,Arctovish,ARCTOVISH,4,,RARE,8,883,,true,Fossil Pokémon,WATER,ICE,WATER_ABSORB,ICE_BODY,SLUSH_RUSH,STRONG_JAW,505,90,90,100,80,90,55,false,false,false,175,2,45,50,177,SLOW,,false,false,,false
884,DURALUDON,Normal,Duraludon,DURALUDON,5,,RARE,8,884,,true,Alloy Pokémon,STEEL,DRAGON,LIGHT_METAL,HEAVY_METAL,STALWART,FILTER,535,70,95,115,120,50,85,false,false,false,40,1.8,45,50,187,MEDIUM_FAST,50,false,true,false,true
884,DURALUDON,G-Max,G-Max Duraludon,DURALUDON,,,,8,884-gigantamax,gigantamax,true,Alloy Pokémon,STEEL,DRAGON,ANALYTIC,ANALYTIC,ANALYTIC,FILTER,635,100,120,110,160,85,60,false,false,false,40,1.8,45,50,187,MEDIUM_FAST,50,false,false,false,
885,DREEPY,,Dreepy,DREEPY,4,,RARE,8,885,,true,Lingering Pokémon,DRAGON,GHOST,CLEAR_BODY,INFILTRATOR,CURSED_BODY,TECHNICIAN,270,28,60,30,40,30,82,false,false,false,2,0.5,45,50,54,SLOW,50,false,false,,false
886,DRAKLOAK,,Drakloak,DREEPY,,DREEPY,,8,886,,true,Caretaker Pokémon,DRAGON,GHOST,CLEAR_BODY,INFILTRATOR,CURSED_BODY,PARENTAL_BOND,410,68,80,50,60,50,102,false,false,false,11,1.4,45,50,144,SLOW,50,false,false,,false
887,DRAGAPULT,,Dragapult,DREEPY,,DRAKLOAK,,8,887,,true,Stealth Pokémon,DRAGON,GHOST,CLEAR_BODY,INFILTRATOR,CURSED_BODY,PARENTAL_BOND,600,88,120,75,100,75,142,false,false,false,50,3,45,50,300,SLOW,50,false,false,,false
888,ZACIAN,Hero of Many Battles,Zacian,ZACIAN,9,,LEGENDARY,8,888,hero-of-many-battles,true,Warrior Pokémon,FAIRY,,INTREPID_SWORD,INTREPID_SWORD,NONE,UNNERVE,660,92,120,115,80,115,138,false,true,false,110,2.8,10,0,335,SLOW,,false,true,false,false
888,ZACIAN,Crowned,Zacian,ZACIAN,,,,8,888-crowned,crowned,true,Warrior Pokémon,FAIRY,STEEL,INTREPID_SWORD,INTREPID_SWORD,NONE,UNNERVE,700,92,150,115,80,115,148,false,true,false,110,2.8,10,0,335,SLOW,,false,false,false,
889,ZAMAZENTA,Hero of Many Battles,Zamazenta,ZAMAZENTA,9,,LEGENDARY,8,889,hero-of-many-battles,true,Warrior Pokémon,FIGHTING,,DAUNTLESS_SHIELD,DAUNTLESS_SHIELD,NONE,UNNERVE,660,92,120,115,80,115,138,false,true,false,210,2.9,10,0,335,SLOW,,false,true,false,false
889,ZAMAZENTA,Crowned,Zamazenta,ZAMAZENTA,,,,8,889-crowned,crowned,true,Warrior Pokémon,FIGHTING,STEEL,DAUNTLESS_SHIELD,DAUNTLESS_SHIELD,NONE,UNNERVE,700,92,120,140,80,140,128,false,true,false,210,2.9,10,0,335,SLOW,,false,false,false,
890,ETERNATUS,Normal,Eternatus,ETERNATUS,10,,LEGENDARY,8,890,,true,Gigantic Pokémon,POISON,DRAGON,PRESSURE,PRESSURE,NONE,NEUTRALIZING_GAS,690,140,85,95,145,95,130,false,true,false,950,20,45,0,345,SLOW,,false,true,false,true
890,ETERNATUS,E-Max,E-Max Eternatus,ETERNATUS,,,,8,890-eternamax,eternamax,true,Gigantic Pokémon,POISON,DRAGON,PRESSURE,PRESSURE,NONE,NEUTRALIZING_GAS,1125,255,115,250,125,250,130,false,true,false,950,20,45,0,345,SLOW,,false,false,false,
891,KUBFU,,Kubfu,KUBFU,6,,EPIC,8,891,,true,Wushu Pokémon,FIGHTING,,INNER_FOCUS,INNER_FOCUS,NONE,IRON_FIST,385,60,90,60,53,50,72,true,false,false,12,0.6,3,50,77,SLOW,87.5,false,false,,false
892,URSHIFU,Single Strike Style,Urshifu,KUBFU,,KUBFU,,8,892,single-strike,true,Wushu Pokémon,FIGHTING,DARK,UNSEEN_FIST,UNSEEN_FIST,NONE,IRON_FIST,550,100,130,100,63,60,97,true,false,false,105,1.9,3,50,275,SLOW,87.5,false,true,false,true
892,URSHIFU,Rapid Strike Style,Urshifu,KUBFU,,KUBFU,,8,892-rapid-strike,rapid-strike,true,Wushu Pokémon,FIGHTING,WATER,UNSEEN_FIST,UNSEEN_FIST,NONE,IRON_FIST,550,100,130,100,63,60,97,true,false,false,105,1.9,3,50,275,SLOW,87.5,false,true,false,
892,URSHIFU,G-Max Single Strike Style,G-Max Urshifu,KUBFU,,KUBFU,,8,892-gigantamax-single,gigantamax-single,true,Wushu Pokémon,FIGHTING,DARK,UNSEEN_FIST,UNSEEN_FIST,NONE,IRON_FIST,650,120,150,115,83,75,107,true,false,false,105,1.9,3,50,275,SLOW,87.5,false,false,false,
892,URSHIFU,G-Max Rapid Strike Style,G-Max Urshifu,KUBFU,,KUBFU,,8,892-gigantamax-rapid,gigantamax-rapid,true,Wushu Pokémon,FIGHTING,WATER,UNSEEN_FIST,UNSEEN_FIST,NONE,IRON_FIST,650,120,150,115,83,75,107,true,false,false,105,1.9,3,50,275,SLOW,87.5,false,false,false,
893,ZARUDE,Normal,Zarude,ZARUDE,6,,EPIC,8,893,,false,Rogue Monkey Pokémon,DARK,GRASS,LEAF_GUARD,LEAF_GUARD,NONE,TOUGH_CLAWS,600,105,120,105,70,95,105,false,false,true,70,1.8,3,0,300,SLOW,,false,true,false,false
893,ZARUDE,Dada,Zarude,ZARUDE,,,,8,893-dada,dada,false,Rogue Monkey Pokémon,DARK,GRASS,LEAF_GUARD,LEAF_GUARD,NONE,TOUGH_CLAWS,600,105,120,105,70,95,105,false,false,true,70,1.8,3,0,300,SLOW,,false,true,false,
894,REGIELEKI,,Regieleki,REGIELEKI,6,,EPIC,8,894,,true,Electron Pokémon,ELECTRIC,,TRANSISTOR,TRANSISTOR,NONE,ELECTRIC_SURGE,580,80,100,50,100,50,200,true,false,false,145,1.2,3,35,290,SLOW,,false,false,,false
895,REGIDRAGO,,Regidrago,REGIDRAGO,6,,EPIC,8,895,,true,Dragon Orb Pokémon,DRAGON,,DRAGONS_MAW,DRAGONS_MAW,NONE,MULTISCALE,580,200,100,50,100,50,80,true,false,false,200,2.1,3,35,290,SLOW,,false,false,,false
896,GLASTRIER,,Glastrier,GLASTRIER,6,,EPIC,8,896,,true,Wild Horse Pokémon,ICE,,CHILLING_NEIGH,CHILLING_NEIGH,NONE,FILTER,580,100,145,130,65,110,30,true,false,false,800,2.2,3,35,290,SLOW,,false,false,,false
897,SPECTRIER,,Spectrier,SPECTRIER,8,,EPIC,8,897,,true,Swift Horse Pokémon,GHOST,,GRIM_NEIGH,GRIM_NEIGH,NONE,DAZZLING,580,100,65,60,145,80,130,true,false,false,44.5,2,3,35,290,SLOW,,false,false,,false
898,CALYREX,Normal,Calyrex,CALYREX,8,,LEGENDARY,8,898,,true,King Pokémon,PSYCHIC,GRASS,UNNERVE,UNNERVE,NONE,HARVEST,500,100,80,80,80,80,80,false,true,false,7.7,1.1,3,100,250,SLOW,,false,true,false,true
898,CALYREX,Ice,Calyrex,CALYREX,,,,8,898-ice,ice,true,King Pokémon,PSYCHIC,ICE,AS_ONE_GLASTRIER,AS_ONE_GLASTRIER,NONE,FILTER,680,100,165,150,85,130,50,false,true,false,7.7,1.1,3,100,250,SLOW,,false,false,false,
898,CALYREX,Shadow,Calyrex,CALYREX,,,,8,898-shadow,shadow,true,King Pokémon,PSYCHIC,GHOST,AS_ONE_SPECTRIER,AS_ONE_SPECTRIER,NONE,DAZZLING,680,100,85,80,165,100,150,false,true,false,7.7,1.1,3,100,250,SLOW,,false,false,false,
899,WYRDEER,,Wyrdeer,STANTLER,,STANTLER,,8,899,,false,Big Horn Pokémon,NORMAL,PSYCHIC,INTIMIDATE,FRISK,SAP_SIPPER,SPEED_BOOST,525,103,105,72,105,75,65,false,false,false,95.1,1.8,45,50,263,SLOW,50,false,false,,false
900,KLEAVOR,,Kleavor,SCYTHER,,SCYTHER,,8,900,,true,Axe Pokémon,BUG,ROCK,SWARM,SHEER_FORCE,SHARPNESS,WEAK_ARMOR,500,70,135,95,45,70,85,false,false,false,89,1.8,15,50,175,MEDIUM_FAST,50,false,false,,false
901,URSALUNA,,Ursaluna,TEDDIURSA,,URSARING,,8,901,,true,Peat Pokémon,GROUND,NORMAL,GUTS,BULLETPROOF,UNNERVE,THICK_FAT,550,130,140,105,45,80,50,false,false,false,290,2.4,20,50,275,MEDIUM_FAST,50,false,false,,false
902,BASCULEGION,Male,Basculegion,HISUI_BASCULIN,,HISUI_BASCULIN,,8,902,male,false,Big Fish Pokémon,WATER,GHOST,SWIFT_SWIM,ADAPTABILITY,MOLD_BREAKER,SUPREME_OVERLORD,530,120,112,65,80,75,78,false,false,false,110,3,45,50,265,MEDIUM_FAST,50,false,true,false,false
902,BASCULEGION,Female,Basculegion,HISUI_BASCULIN,,HISUI_BASCULIN,,8,902-female,female,false,Big Fish Pokémon,WATER,GHOST,SWIFT_SWIM,ADAPTABILITY,MOLD_BREAKER,SUPREME_OVERLORD,530,120,92,65,100,75,78,false,false,false,110,3,45,50,265,MEDIUM_FAST,50,false,true,false,
903,SNEASLER,,Sneasler,HISUI_SNEASEL,,HISUI_SNEASEL,,8,903,,true,Free Climb Pokémon,FIGHTING,POISON,PRESSURE,UNBURDEN,POISON_TOUCH,SCRAPPY,510,80,130,60,40,80,120,false,false,false,43,1.3,20,50,102,MEDIUM_SLOW,50,false,false,,false
904,OVERQWIL,,Overqwil,HISUI_QWILFISH,,HISUI_QWILFISH,,8,904,,false,Pin Cluster Pokémon,DARK,POISON,POISON_POINT,SWIFT_SWIM,INTIMIDATE,MERCILESS,510,85,115,95,65,65,85,false,false,false,60.5,2.5,45,50,179,MEDIUM_FAST,50,false,false,,false
905,ENAMORUS,Incarnate Forme,Enamorus,ENAMORUS,6,,EPIC,8,905-incarnate,incarnate,true,Love-Hate Pokémon,FAIRY,FLYING,CUTE_CHARM,CUTE_CHARM,CONTRARY,FAIRY_AURA,580,74,115,70,135,80,106,true,false,false,48,1.6,3,50,116,SLOW,0,false,true,false,true
905,ENAMORUS,Therian Forme,Enamorus,ENAMORUS,,,,8,905-therian,therian,true,Love-Hate Pokémon,FAIRY,FLYING,OVERCOAT,OVERCOAT,OVERCOAT,FAIRY_AURA,580,74,115,110,135,100,46,true,false,false,48,1.6,3,50,116,SLOW,0,false,false,false,
906,SPRIGATITO,,Sprigatito,SPRIGATITO,4,,COMMON,9,906,,false,Grass Cat Pokémon,GRASS,,OVERGROW,OVERGROW,PROTEAN,PICKUP,310,40,61,54,45,45,65,false,false,false,4.1,0.4,45,50,62,MEDIUM_SLOW,87.5,false,false,,false
907,FLORAGATO,,Floragato,SPRIGATITO,,SPRIGATITO,,9,907,,false,Grass Cat Pokémon,GRASS,,OVERGROW,OVERGROW,PROTEAN,MAGICIAN,410,61,80,63,60,63,83,false,false,false,12.2,0.9,45,50,144,MEDIUM_SLOW,87.5,false,false,,false
908,MEOWSCARADA,,Meowscarada,SPRIGATITO,,FLORAGATO,,9,908,,false,Magician Pokémon,GRASS,DARK,OVERGROW,OVERGROW,PROTEAN,MAGICIAN,530,76,110,70,81,70,123,false,false,false,31.2,1.5,45,50,265,MEDIUM_SLOW,87.5,false,false,,false
909,FUECOCO,,Fuecoco,FUECOCO,4,,COMMON,9,909,,true,Fire Croc Pokémon,FIRE,,BLAZE,BLAZE,UNAWARE,FLAME_BODY,310,67,45,59,63,40,36,false,false,false,9.8,0.4,45,50,62,MEDIUM_SLOW,87.5,false,false,,false
910,CROCALOR,,Crocalor,FUECOCO,,FUECOCO,,9,910,,true,Fire Croc Pokémon,FIRE,,BLAZE,BLAZE,UNAWARE,PUNK_ROCK,411,81,55,78,90,58,49,false,false,false,30.7,1,45,50,144,MEDIUM_SLOW,87.5,false,false,,false
911,SKELEDIRGE,,Skeledirge,FUECOCO,,CROCALOR,,9,911,,true,Singer Pokémon,FIRE,GHOST,BLAZE,BLAZE,UNAWARE,PUNK_ROCK,530,104,75,100,110,75,66,false,false,false,326.5,1.6,45,50,265,MEDIUM_SLOW,87.5,false,false,,false
912,QUAXLY,,Quaxly,QUAXLY,4,,COMMON,9,912,,true,Duckling Pokémon,WATER,,TORRENT,TORRENT,MOXIE,OPPORTUNIST,310,55,65,45,50,45,50,false,false,false,6.1,0.5,45,50,62,MEDIUM_SLOW,87.5,false,false,,false
913,QUAXWELL,,Quaxwell,QUAXLY,,QUAXLY,,9,913,,true,Practicing Pokémon,WATER,,TORRENT,TORRENT,MOXIE,OPPORTUNIST,410,70,85,65,65,60,65,false,false,false,21.5,1.2,45,50,144,MEDIUM_SLOW,87.5,false,false,,false
914,QUAQUAVAL,,Quaquaval,QUAXLY,,QUAXWELL,,9,914,,true,Dancer Pokémon,WATER,FIGHTING,TORRENT,TORRENT,MOXIE,OPPORTUNIST,530,85,120,80,85,75,85,false,false,false,61.9,1.8,45,50,265,MEDIUM_SLOW,87.5,false,false,,false
915,LECHONK,,Lechonk,LECHONK,2,,COMMON,9,915,,false,Hog Pokémon,NORMAL,,AROMA_VEIL,GLUTTONY,THICK_FAT,SIMPLE,254,54,45,40,35,45,35,false,false,false,10.2,0.5,255,50,51,MEDIUM_FAST,50,false,false,,false
916,OINKOLOGNE,Male,Oinkologne,LECHONK,,LECHONK,,9,916,male,false,Hog Pokémon,NORMAL,,LINGERING_AROMA,GLUTTONY,THICK_FAT,SIMPLE,489,110,100,75,59,80,65,false,false,false,120,1,100,50,171,MEDIUM_FAST,50,false,true,false,false
916,OINKOLOGNE,Female,Oinkologne,LECHONK,,LECHONK,,9,916-female,female,false,Hog Pokémon,NORMAL,,AROMA_VEIL,GLUTTONY,THICK_FAT,SIMPLE,489,115,90,70,59,90,65,false,false,false,120,1,100,50,171,MEDIUM_FAST,50,false,true,false,
917,TAROUNTULA,,Tarountula,TAROUNTULA,1,,COMMON,9,917,,false,String Ball Pokémon,BUG,,INSOMNIA,INSOMNIA,STAKEOUT,HONEY_GATHER,210,35,41,45,29,40,20,false,false,false,4,0.3,255,50,42,ERRATIC,50,false,false,,false
918,SPIDOPS,,Spidops,TAROUNTULA,,TAROUNTULA,,9,918,,false,Trap Pokémon,BUG,,INSOMNIA,INSOMNIA,STAKEOUT,HONEY_GATHER,404,60,79,92,52,86,35,false,false,false,16.5,1,120,50,141,ERRATIC,50,false,false,,false
919,NYMBLE,,Nymble,NYMBLE,3,,COMMON,9,919,,true,Grasshopper Pokémon,BUG,,SWARM,SWARM,TINTED_LENS,TECHNICIAN,210,33,46,40,21,25,45,false,false,false,1,0.2,190,20,42,MEDIUM_FAST,50,false,false,,false
920,LOKIX,,Lokix,NYMBLE,,NYMBLE,,9,920,,true,Grasshopper Pokémon,BUG,DARK,SWARM,SWARM,TINTED_LENS,GUTS,450,71,102,78,52,55,92,false,false,false,17.5,1,30,0,158,MEDIUM_FAST,50,false,false,,false
921,PAWMI,,Pawmi,PAWMI,3,,COMMON,9,921,,false,Mouse Pokémon,ELECTRIC,,STATIC,NATURAL_CURE,IRON_FIST,TRANSISTOR,240,45,50,20,40,25,60,false,false,false,2.5,0.3,190,50,48,MEDIUM_FAST,50,false,false,,false
922,PAWMO,,Pawmo,PAWMI,,PAWMI,,9,922,,false,Mouse Pokémon,ELECTRIC,FIGHTING,VOLT_ABSORB,NATURAL_CURE,IRON_FIST,TRANSISTOR,350,60,75,40,50,40,85,false,false,false,6.5,0.4,80,50,123,MEDIUM_FAST,50,false,false,,false
923,PAWMOT,,Pawmot,PAWMI,,PAWMO,,9,923,,false,Hands-On Pokémon,ELECTRIC,FIGHTING,VOLT_ABSORB,NATURAL_CURE,IRON_FIST,TRANSISTOR,490,70,115,70,70,60,105,false,false,false,41,0.9,45,50,245,MEDIUM_FAST,50,false,false,,false
924,TANDEMAUS,,Tandemaus,TANDEMAUS,4,,RARE,9,924,,true,Couple Pokémon,NORMAL,,RUN_AWAY,PICKUP,OWN_TEMPO,FRIEND_GUARD,305,50,50,45,40,45,75,false,false,false,1.8,0.3,150,50,61,FAST,,false,false,,false
925,MAUSHOLD,Family of Four,Maushold,TANDEMAUS,,TANDEMAUS,,9,925-four,four,true,Family Pokémon,NORMAL,,FRIEND_GUARD,CHEEK_POUCH,TECHNICIAN,SCRAPPY,470,74,75,70,65,75,111,false,false,false,2.3,0.3,75,50,165,FAST,,false,false,false,false
925,MAUSHOLD,Family of Three,Maushold,TANDEMAUS,,TANDEMAUS,,9,925-three,three,true,Family Pokémon,NORMAL,,FRIEND_GUARD,CHEEK_POUCH,TECHNICIAN,SCRAPPY,470,74,75,70,65,75,111,false,false,false,2.3,0.3,75,50,165,FAST,,false,false,false,
926,FIDOUGH,,Fidough,FIDOUGH,2,,COMMON,9,926,,false,Puppy Pokémon,FAIRY,,OWN_TEMPO,OWN_TEMPO,KLUTZ,WATER_ABSORB,312,37,55,70,30,55,65,false,false,false,10.9,0.3,190,50,62,MEDIUM_SLOW,50,false,false,,false
927,DACHSBUN,,Dachsbun,FIDOUGH,,FIDOUGH,,9,927,,false,Dog Pokémon,FAIRY,,WELL_BAKED_BODY,WELL_BAKED_BODY,AROMA_VEIL,WATER_ABSORB,477,57,80,115,50,80,95,false,false,false,14.9,0.5,90,50,167,MEDIUM_SLOW,50,false,false,,false
